,track_id,genre,sub_genre,bpm,has_vocals,,,,,,,,
94,9bf4d33f2434e8ff6a9ac1e786f2fb5e773d264fc234ce53cbbcb9c0dbf82c7e,Hip Hop,Alternative Hip Hop,80,FALSE,,,,,,,,
95,4ed91987de66b978219b09632ec53b2149a6357ce4a55fd071e013b175b56ebe,Pop,Afrobeats,99,FALSE,,,,,,,,
96,4bf65349112708459300c6fd8d99c51211712f5d4a3b2787bf3dcd3a6d2c4dc2,Electronica & Dance,Future Bass,120,FALSE,,,,,,,,
97,905d34e6e9c8adfa36492d08f764d6fc62d7ca072b4b64f5f120d854f4511261,Electronica & Dance,House,126,FALSE,,,,,,,,
98,468b2583d7ddc3c58a7d7e9e09393de939152dc3624e5c0c5e9fce33aa0133b2,Electronica & Dance,House,126,FALSE,,,,,,,,
99,5a713200c407086ccc324f07e4037f6de5410d7a2dff1fb9efaf816e7334ac0e,Electronica & Dance,Deep House,128,FALSE,,,,,,,,
100,823d77a9b3891047e91447bcf2b5475277794125bc477dcd4e9856e88be76c9c,Pop,Indie Pop,75,TRUE,,,,,,,,
101,0c29d9da1abcfd6de94b2a2a5fca2a410901ec92b5c400dea2c55e162e209f54,Pop,1990s Pop,71,TRUE,,,,,,,,
102,00bfe0f0c03f34316e8c2aab1be9c06840c2e262b78a0b8b98581f3e1e0591cb,Pop,K-pop,72,TRUE,,,,,,,,
103,756cadc3e543f9e2b74cf55e7ec539411dbe1ce6e663907b2c0d5b95926cf636,Film,Adventure,80,FALSE,,,,,,,,
104,593d53eedf69eeb2c146f356b368e3f55c3ae3df83d008470277ee4aec1f41aa,Rock,1970s Rock,115,FALSE,,,,,,,,
105,adfe0fd341817f2efa1d15cdd664602c92cfe30b0adef34170a34d420eac5e8e,Film,Horror,100,FALSE,,,,,,,,
106,9238a2372d6f9add638eea1cd5615b57a719ae38ddd84a4f984177718f04d768,Film,Action,128,FALSE,,,,,,,,
107,12185d16955e66c689a6d35abe8e06286e90029e4b8343309467d892d7f9cdc5,Film,Action,140,FALSE,,,,,,,,
108,7461af0f6853d05f2b943eaa7bb8d50030272927046aa6915d9f3474ff5b9a8e,Film,Horror,95,FALSE,,,,,,,,
109,84acda5136e47233a879e2da8c0aa159636e92153eeea15db97372ea30414a12,Film,Adventure,123,FALSE,,,,,,,,
110,b7e85f453735cab13463ef88cdb35c0fd4fb425a095ddf5bfb4240b2abd14b6d,Film,Build,113,FALSE,,,,,,,,
111,16fd477c9918b955f497cc41ea133d857e2074262c91b6207aeb77ff86700c8b,Pop,2010s Pop,130,FALSE,,,,,,,,
112,177e40f02d7176291b99f2fe7bf8e93d07d0244a128743f7524f916c421d7c63,Electronica & Dance,House,128,FALSE,,,,,,,,
113,315f14f396ee2961f6aca26953771eecf47db2d5cd4923c9b382278136597274,Rnb & Soul,Old School RnB,115,FALSE,,,,,,,,
114,c78e331c97de561e747982c6c7b74e3c6693202b8b9ead88fc8c3aa89fae78f6,Rock,Punk,176,FALSE,,,,,,,,
115,40c8ac9cdbb4c9d65a9c22bdd87cc2325985b08872cdd5b8bcc6f8596cf3ed7d,Film,Beautiful,88,FALSE,,,,,,,,
116,d430ae13ef481104fae7631a67309bbb6eb988e1594c7785f536b3585e510f7a,Film,Build,155,FALSE,,,,,,,,
117,a71154eb104a523f5d98fbc52a9bfce61e2c0118d95ee66e948540e8e93a2336,Electronica & Dance,Electro,128,FALSE,,,,,,,,
118,5becdbbee303a3e0166a95cbbdb026dc17f7eba5f2390e3c08197974109b4b26,Pop,2010s Pop,83,FALSE,,,,,,,,
119,7a91200dbe4074bc421e31b9768aa1c8b9141b355aec8d32aac0f1d0df385a93,Pop,2010s Pop,142,FALSE,,,,,,,,
120,06d05adf4857b1c3a37846e92f15a8d69e6acf5223e319a2a711efadf1a339ea,Film,Beautiful,80,FALSE,,,,,,,,
121,983f9550fc98a2b70239ee08cace536cbb28cfde0c06d3d1dfe724bf410bc265,Film,Adventure,73,FALSE,,,,,,,,
122,7f5a983342d68d2a8ee5cce5032acf3935660ff975be4737d14573b9fb831620,Pop,2010s Pop,112,TRUE,,,,,,,,
123,c9e3dcab1af93437407040d012a40f52648715c23d517f601ff5967102349c83,Electronica & Dance,Ambient,120,FALSE,,,,,,,,
124,fc9275f68018377d363fbddc9b6ef92257b87324a8db0fc14e15ebc0af51c193,Hip Hop,Alternative Hip Hop,144,FALSE,,,,,,,,
125,c9527b9763603a06bd622fa8786b98522878859dc246bdbbb67347808f442ca5,Electronica & Dance,Soft House,118,FALSE,,,,,,,,
126,50bcaefe2c8fde48bdf8d0f1480d0c5f17601d0354adb66ff8818828b60725ae,Electronica & Dance,Ambient,100,FALSE,,,,,,,,
127,c07538f99569f18e15f692495175b49160006cecd644e3814752efc800de3772,Electronica & Dance,Ambient,68,FALSE,,,,,,,,
128,7c211de91c736374e3ed488766a1f151f86f543d29b8a1592e35ef61f7b8de49,Rock,Alternative,130,TRUE,,,,,,,,
129,f2414b062e81214067c456d5d610473514a020c2c92aa5d296f4b6b840fc94be,Electronica & Dance,Ambient,60,TRUE,,,,,,,,
130,f6afd7e5a86616541856e616555f1b84bc38d0c8b35c9b50879d723f7e4e621a,Electronica & Dance,Ambient,127,FALSE,,,,,,,,
131,fb206570a4429ec42091bd5b98b4cb67f079a97458e0ee0354cb7678fc8f5d13,Hip Hop,Trap,160,FALSE,,,,,,,,
132,d66f2e74012789219b05e7c550e72e5a713dc98733dfed7a9d167c3971189827,Pop,Indie Pop,120,TRUE,,,,,,,,
133,8cca109a95582b0b3844f10002397e7263d61b4cf0af0f599c68fba8457c6df7,Electronica & Dance,House,126,TRUE,,,,,,,,
134,5cf63747f2b6466d35cedb2687cc1d913969aa0ef9ec134a274007c8fea904e8,Hip Hop,Mainstream Hip Hop,117,FALSE,,,,,,,,
135,ef6fc49dac9c179f066da814ae2893f4b94c2526c49f3dd8fe28f624ad97eb64,Film,Suspense,119,FALSE,,,,,,,,
136,b6d62f2a127c3a41fc430ccd2bd4a2f97839e4ee5fb93575284a29f41bbed0b9,Film,Nostalgia,90,FALSE,,,,,,,,
137,498e763d2d404d1143f8d204e963621e4853b2b25b2d2e6b4eb39a876f78d0ab,Jazz,Smooth Jazz,168,FALSE,,,,,,,,
138,95ff0f5e3f7cf2e8cfa6645350f1cbde0c26573e95ff4443b4a03e9ef2f3e873,Electronica & Dance,House,126,TRUE,,,,,,,,
139,a7fe67efa88f5b47769c4d78b3887042526143f1022db8741cabcc25d431a9b0,Pop,1990s Pop,84,FALSE,,,,,,,,
140,de13902dd7003126171afcea06c91ecd8df79c76d0c26e07e50bcd6ee229f9de,Pop,2010s Pop,105,FALSE,,,,,,,,
141,c9dd9c741a5c7bce5c888296e341cc74cd882dd289068a89a2973c9831515bf9,Electronica & Dance,Ambient,135,FALSE,,,,,,,,
142,5affcc1f0b1565ff12b6a23c25e3cc082b49331ce21e8c4c0e8e766f61660b7e,Film,Beautiful,134,FALSE,,,,,,,,
143,ac6512d81c87938b5af29a92c26d6901d66edb37a68213ad9773bcdc37be9797,Film,Action,155,FALSE,,,,,,,,
144,fc003bc824ba165d3b1b44b3a82f4508c5364311438e0197f966ff8f89205ab4,Film,Build,186,FALSE,,,,,,,,
145,33a8ef7013651ac7936e753fb5b98ebe1b47a4a33415b21a23a025503385b2ef,Electronica & Dance,Electro,100,FALSE,,,,,,,,
146,9858ee150d0dff5cc837ca0375e6ff419b34bd39fc45a827a2a53a1d6dff1b63,Film,Pulses,92,FALSE,,,,,,,,
147,4149d98886222afa8bac4d5af86b21ced9d57e6d2f24b88545dd510cf3a3e068,Pop,2010s Pop,87,TRUE,,,,,,,,
148,daff435a7e66b63abb7f57209db466fea2f6a5c28386958d0aaa451278f2478d,Film,Build,95,FALSE,,,,,,,,
149,672eed6fb48560f3a299cac97371230cd55923adcaf7ea540bee1c307c23e4b2,Pop,Indie Pop,100,TRUE,,,,,,,,
150,40b1d041e6d3bf0f1c3ab74f7c3c369840bf47fdfba48431133f38f26a12a2b0,Pop,2010s Pop,120,FALSE,,,,,,,,
151,dcc30fc5f0344f919dc07595d289ed3bd701b7a9d455a2e4de78ede37ae69958,Film,Drama,95,FALSE,,,,,,,,
152,059b84b7b8c66979b62e408aff203955a6eb19d4198c46f65c28d04b1059126d,Film,Beautiful,50,FALSE,,,,,,,,
153,6ff284a8ecba3b42dbf138fbe209c39ed77b6e8380bfb80b361c94bab8958e86,Pop,2010s Pop,99,TRUE,,,,,,,,
154,7d624312d6590a7a7013c51382fe35c1b1f664e20e3f5be72aa72d55d9f135fb,Film,Build,80,FALSE,,,,,,,,
155,1c21b58b1b52402baced18fef2bd4064a70bc5b6dcc106fcaef1360bc463012f,Hip Hop,Mainstream Hip Hop,157,FALSE,,,,,,,,
156,8fffbefff61a1bd891df2eb14c2891182447dc85bca1e453b7398d0a40c6de42,Rock,Metal,148,FALSE,,,,,,,,
157,b47e4d82944b3e02fe1fb27ed0cda9c1f02d4f700599a1468f48b5aeb0c97f59,Electronica & Dance,Electro,120,TRUE,,,,,,,,
158,090d7ace8facdeb6adab81c4a358123bdbd657651177ef0cfeda0f6082449640,Electronica & Dance,Techno & Trance,127,TRUE,,,,,,,,
159,7c19b3d8b5620ce3ef8691bb23aca0a75e3cc754d60cf6e94bf4e08a30ceb428,Hip Hop,Alternative Hip Hop,82,FALSE,,,,,,,,
160,eb2cccbde8e4a0d86b6ec3729e2d8c8d365346f7f29eea0e976d9400918bc3cb,Jazz,Smooth Jazz,120,FALSE,,,,,,,,
161,8ce5f53d4052f02f34d95f18447e6bc83db50bc801d080349272f2744eb16a0b,Film,Adventure,138,FALSE,,,,,,,,
162,ed632152c2821e68a55248898417cf0ae04072d1c7e0eed206ff0e2f2d3eb903,Jazz,Smooth Jazz,96,FALSE,,,,,,,,
163,8af23fd884836416b756f7ccc3d64eab39b274bc79f5ad9b57cf7bab11ccd968,Pop,Indie Pop,150,FALSE,,,,,,,,
164,2ec189e92e7af7f8e1c992fab1edccedfef504cd77f4b71c0e4cfb53be837c77,Film,Crime Scene,115,FALSE,,,,,,,,
165,27a4b31eedff51a1b548d100a3b6118df191f1de1e5e285647eeb9f6babad9d4,Film,Beautiful,80,FALSE,,,,,,,,
166,71416fe45df559b321089a8af37ed05191fe6d2913aefcdd3d15b8701cef7d12,Pop,2010s Pop,86,TRUE,,,,,,,,
167,4ce44d1aa4635fb05e533682ec95c8129e0c8286cc5051bdfbe39c9e16177afb,Electronica & Dance,House,124,TRUE,,,,,,,,
168,920e97b77953211928ec4ecbb3b63074f9c93c91680e84e74d5ae01a7e58d5db,Rock,1960s Rock,105,FALSE,,,,,,,,
169,615cf1f3ecda38992693ec4e1681c9de415c497334dcc1f83539cd4f7fcaefe9,Film,Action,100,FALSE,,,,,,,,
170,945b728d6d8b6fa04b32a77df518a202d22c880981b4609cf0aeb7f117020f16,Hip Hop,Trap,101,FALSE,,,,,,,,
171,d5e4c5a71592570d1714c26ee61fed491409a42daf77f484091e8331c55110e8,Pop,2010s Pop,120,FALSE,,,,,,,,
172,d3afb6f08f98179936aeac74d40209271d8a91e663c3a8290f358c05d496bc7f,Electronica & Dance,Ambient,89,FALSE,,,,,,,,
173,fbf71ad623f556c21736c575406683e2431eb37d4b83d4bd471e69ef84513275,Film,Drama,0,FALSE,,,,,,,,
174,532c5de962fa63ae8d086ffca5a4d92795bd610c4144adb36d6625adcb489927,Rock,1990s Rock,80,FALSE,,,,,,,,
175,94adb8cf0fbe5d77e85c073f84d26030c4b5d662426d7181dba15cc6eae7b493,Film,Build,0,FALSE,,,,,,,,
176,2685f5f6fd7565b4e93fef90cf34a5faa99bd289dcda77d64ba1ea513f83f883,Pop,2010s Pop,68,TRUE,,,,,,,,
177,78d9bdba12885101f1407ac350092d4073527c37c596d746120626806c21ae23,Film,Mystery,100,FALSE,,,,,,,,
178,040d7259a8270d12fd9e66034365534cbb4f42aae1068e61631aabfd82c76b55,Hip Hop,Trap,132,FALSE,,,,,,,,
179,15cac5ae0de56a3120b46ddf5c81fa452cd71de003779dd4ed2a637e51200a9b,Hip Hop,Mainstream Hip Hop,130,FALSE,,,,,,,,
180,dbd9ba170c4967ab889dc6acd407f1a728e9d11c896b871a9ed759165aab7740,Electronica & Dance,Ambient,73,FALSE,,,,,,,,
181,fa0f167584d2a388466618ab2438b1fe14afedc27ed84f6fec237a498e9c29ae,Hip Hop,Alternative Hip Hop,81,FALSE,,,,,,,,
182,3ff63a6db38bf7e84e8264d76b5c53cb9466639b0238bbc7d7aec56af0334b3b,Rnb & Soul,Motown & Old School RnB,100,TRUE,,,,,,,,
183,279dc608f71cb4b9a17c9cea34bde28e539a4134b702e19b7602acc7ce7763df,Electronica & Dance,Ambient,75,FALSE,,,,,,,,
184,0ac2861a0ec2643b306d668d6a5528fed7f61576983ace6ce50fd5cfb93cb3ff,Electronica & Dance,House,126,FALSE,,,,,,,,
185,caec9ea2a3161e4fda5eca81fa29208af15c3e539d55b504282a49873bd117a6,Rock,2010s Rock,110,FALSE,,,,,,,,
186,57f90e2375050203a3e81e28eb60606101d8d312b403336065f41e23cfb80462,Electronica & Dance,Ambient,90,FALSE,,,,,,,,
187,f92608696518074dec4a165a410a2a85605df2ff5d82b3abe4b7ed791d731ab3,Film,Main Title,130,FALSE,,,,,,,,
188,3d6649545debd8eb919a9093d76d05a2a975ca501f98bc3be9a745610ecfdfbc,Electronica & Dance,Beats,142,FALSE,,,,,,,,
189,b3bee1a96d0dd979cdb4e525c79c0801036b53e8770bdfe4eadd144033eafe19,Electronica & Dance,Ambient,119,FALSE,,,,,,,,
190,424d2bbfd5201b9f48a110a7fab732743c61f1512e55fab4702372590eea2701,Electronica & Dance,Electro,107,FALSE,,,,,,,,
191,ad298d19933f63fd4c1ed24ddc8db141c277104f465079923fbb5efaf74e5e91,Film,Mystery,119,FALSE,,,,,,,,
192,a9354163c2d4c0304d15305868769eccee1e06238a73861c629cdec07c5c48d8,Rock,2000s Rock,117,FALSE,,,,,,,,
193,6e8d5316b53c261ab321f836ab937c53f5813db8487fadd1e80849389de78094,Jazz,Modern Jazz,185,FALSE,,,,,,,,
194,7e91c908961917c66700a38cb12115d837d9054315550f6ef886b76a833dbf98,Film,Drama,95,FALSE,,,,,,,,
195,c3989f4bd5e7d884c61eeae17dd6431f754a4a63bbcf248710f422fc9518a15e,Film,Mystery,70,FALSE,,,,,,,,
196,0cce429baf076bb884e27279148fc6ff2f6ce1676c97e9f2e0f5b539f831cf95,Film,Mystery,80,FALSE,,,,,,,,
